rec,layer,inclusion_criteria,inc_notes_mar2022,include,taxon_note,DD_record,date_year,year,ScientificName_accepted,qualif_ed,TR_w_TCID,CCZ_endemic,other_rank,taxonRank_ed,Authority,AphiaID_accepted,occurrenceID,occurrenceID_ed,scientificName,decimalLatitude,originalScientificName,basisOfRecord,minimumDepthInMeters,maximumDepthInMeters,depth,id,class,order,family,decimalLongitude,kingdom,phylum,rightsHolder,institutionID,individualCount,type,catalogNumber,samplingProtocol,eventID,taxonRank,eventTime,taxonomicStatus,verbatimDepth,locationID,accessRights,habitat,recordedBy,identifiedBy,dateIdentified,identificationRemarks,identificationReferences,identificationQualifier,previousIdentifications,taxonRemarks,genus,species,subclass,taxonConceptID,institutionCode,recordNumber,datasetName,associatedSequences
89139,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_115004,Ifremer_bio_dba_115004,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,5040,5040,5040,b55f293c-8f44-483d-a07f-3f9e1e290b6b,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,4,NA,115004,Multicorer 8 tubes 100 mm,NA,NA,16:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
95758,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_115192,Ifremer_bio_dba_115192,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,5042,5042,5042,c2b4b3a3-af5d-40de-b65b-bbeaeb16bdd6,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,1,NA,115192,Multicorer 8 tubes 100 mm,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
99220,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_115252,Ifremer_bio_dba_115252,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,5035,5035,5035,c9afc6bf-b4f1-472d-98d6-768ac712b328,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,5,NA,115252,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
109661,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_115992,Ifremer_bio_dba_115992,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,4981,4981,4981,de90837f-db2d-4034-83da-b3b29c09242d,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,2,NA,115992,Blade Corer,NA,NA,21:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
110746,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_114152,Ifremer_bio_dba_114152,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,5035,5035,5035,e0afb20b-d63f-4334-9806-cb9f733065be,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,2,NA,114152,Multicorer 8 tubes 100 mm,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
112834,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_114093,Ifremer_bio_dba_114093,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,4983,4983,4983,e50d278d-7046-49b9-bdac-3fa26e0967f8,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,1,NA,114093,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
122550,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_114439,Ifremer_bio_dba_114439,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,4950,4950,4950,f85bbb95-c977-4127-b760-8e20de344bf6,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,1,NA,114439,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
124876,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera,NA,genus,,,genus,"Jacobs, 1987",2448,Ifremer_bio_dba_114386,Ifremer_bio_dba_114386,Thalassomonhystera,14,Thalassomonhystera spp,HumanObservation,4947,4947,4947,fd1a7383-7027-447b-8753-a2b6af968dca,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,2,NA,114386,Multicorer 8 tubes 100 mm,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,NA,Chromadoria,NA,Ifremer,NA,NA,NA
41382,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Thalassomonhystera molloyensis,NA,species,,,species,"Tchesunov & Miljutina, 2005",389396,Ifremer_bio_dba_115786,Ifremer_bio_dba_115786,Thalassomonhystera molloyensis,14,Thalassomonhystera molloyensis,HumanObservation,4979,4979,4979,545319a6-32f3-4c76-aaf8-10fcbbadd65a,Chromadorea,Monhysterida,Monhysteridae,-130,Animalia,Nematoda,NA,NA,1,NA,115786,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Thalassomonhystera,Thalassomonhystera molloyensis,Chromadoria,NA,Ifremer,NA,NA,NA
56332,01_pmn_exploration_areas,,,yes,,NA,NA,NA,Tharyx hessleri,NA,species,y,,species,"Blake, 2019",1356060,WoRMS Editorial Board:WoRMS type localities:sm_id_82298,WoRMS Editorial Board:WoRMS type localities:sm_id_82298,Tharyx hessleri,14.63538,Tharyx hessleri,PreservedSpecimen,4506,NA,4506,72c49099-ed53-4d87-8816-b2edf004b978,Polychaeta,Terebellida,Cirratulidae,-125.447,Animalia,Annelida,NA,NA,1,NA,sm_id_82298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tharyx,Tharyx hessleri,Sedentaria,NA,WoRMS Editorial Board,NA,NA,NA
1977,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.62722015,Theristus sp.,PreservedSpecimen,4516,4516,4516,040351b3-45ff-4f72-aecb-447ba8c06065,Chromadorea,Monhysterida,Xyalidae,-125.4397202,Animalia,Nematoda,NA,NA,1,NA,76880.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
11551,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.64,Theristus sp.,PreservedSpecimen,4517,4517,4517,175f5e69-3ed1-48f4-b473-956c8186560c,Chromadorea,Monhysterida,Xyalidae,-125.4531,Animalia,Nematoda,NA,NA,1,NA,76889.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
20247,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.68972,Theristus sp.,PreservedSpecimen,4500,4500,4500,293658b6-56a7-4fbf-aa76-b0a587bfb0ee,Chromadorea,Monhysterida,Xyalidae,-125.4589,Animalia,Nematoda,NA,NA,1,NA,76883.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
21799,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,Ifremer_bio_dba_114100,Ifremer_bio_dba_114100,Theristus,14,Theristus spp,HumanObservation,4983,4983,4983,2c4356a0-6f36-4a85-8039-963bda68a9b4,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,1,NA,114100,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,Ifremer,NA,NA,NA
33500,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.70333,Theristus sp.,PreservedSpecimen,4516,4516,4516,44787895-69b7-4176-bffd-f94c8375e746,Chromadorea,Monhysterida,Xyalidae,-125.4042,Animalia,Nematoda,NA,NA,1,NA,76879.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
38611,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.70139,Theristus sp.,PreservedSpecimen,4516,4516,4516,4eb8f2b6-246f-4ff2-ace4-2774a10b5abd,Chromadorea,Monhysterida,Xyalidae,-125.4044,Animalia,Nematoda,NA,NA,1,NA,76890.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
47727,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.68972,Theristus sp.,PreservedSpecimen,4500,4500,4500,611ea678-38e2-4d27-af1d-777ae5aa0dbe,Chromadorea,Monhysterida,Xyalidae,-125.4589,Animalia,Nematoda,NA,NA,1,NA,76885.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
63899,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.63806,Theristus sp.,PreservedSpecimen,4511,4511,4511,8217df9d-19ba-4658-996e-7928b6170191,Chromadorea,Monhysterida,Xyalidae,-125.4497,Animalia,Nematoda,NA,NA,1,NA,76882.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
65070,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,Ifremer_bio_dba_115628,Ifremer_bio_dba_115628,Theristus,14,Theristus spp,HumanObservation,4979,4979,4979,847b7dd3-c226-40e6-b4d6-e8774bb7c048,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,1,NA,115628,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,Ifremer,NA,NA,NA
71050,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,Ifremer_bio_dba_114297,Ifremer_bio_dba_114297,Theristus,14,Theristus spp,HumanObservation,4877,4877,4877,9081a5ac-7bf7-4918-89ce-3ff16bf428fb,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,1,NA,114297,Multicorer 8 tubes 100 mm,NA,NA,04:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,Ifremer,NA,NA,NA
71940,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.64,Theristus sp.,PreservedSpecimen,4517,4517,4517,92383cc4-a342-4f7e-aad2-6850eeb0b478,Chromadorea,Monhysterida,Xyalidae,-125.4531,Animalia,Nematoda,NA,NA,1,NA,76888.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
98509,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.7075,Theristus sp.,PreservedSpecimen,4518,4518,4518,c852c4b0-ec02-4117-b497-3aa004d7c5d4,Chromadorea,Monhysterida,Xyalidae,-125.4044,Animalia,Nematoda,NA,NA,1,NA,76881.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
105548,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.64,Theristus sp.,PreservedSpecimen,4517,4517,4517,d666f9ea-1508-4dd5-9ac2-300d004f1dd0,Chromadorea,Monhysterida,Xyalidae,-125.4531,Animalia,Nematoda,NA,NA,1,NA,76887.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
110624,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.62722,Theristus sp.,PreservedSpecimen,4516,4516,4516,e0763b79-6b78-4bad-986a-632c70eaff0b,Chromadorea,Monhysterida,Xyalidae,-125.4397,Animalia,Nematoda,NA,NA,1,NA,76891.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
112858,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,Ifremer_bio_dba_114522,Ifremer_bio_dba_114522,Theristus,14,Theristus spp,HumanObservation,4950,4950,4950,e515b892-b6f8-47cb-8015-fe2b493c0b28,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,1,NA,114522,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,Ifremer,NA,NA,NA
123507,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.68972,Theristus sp.,PreservedSpecimen,4500,4500,4500,fa548158-6077-4d95-88cd-3540517a4f32,Chromadorea,Monhysterida,Xyalidae,-125.4589,Animalia,Nematoda,NA,NA,1,NA,76884.7566,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
125668,01_pmn_exploration_areas,,,yes,,NA,1983,1983,Theristus,NA,genus,,,genus,"Bastian, 1865",2469,NA,NA,Theristus,14.68972,Theristus sp.,PreservedSpecimen,4500,4500,4500,feafb1f4-5300-40c4-b945-6bc033f2e2a0,Chromadorea,Monhysterida,Xyalidae,-125.4589,Animalia,Nematoda,NA,NA,1,NA,76886.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Spiess,"Hope, William Duane",NA,NA,NA,NA,NA,NA,Theristus,NA,Chromadoria,NA,USNM,NA,NA,NA
457,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115025,Ifremer_bio_dba_115025,Theristus discolensis,14,Theristus discolensis,HumanObservation,5040,5040,5040,00e75638-421a-495c-9b9a-7e5fd1087703,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,20,NA,115025,Multicorer 8 tubes 100 mm,NA,NA,16:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
2112,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115362,Ifremer_bio_dba_115362,Theristus discolensis,14,Theristus discolensis,HumanObservation,4979,4979,4979,04477ec0-dc6d-460c-b405-a7b489ace76e,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,9,NA,115362,Blade Corer,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
2903,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115721,Ifremer_bio_dba_115721,Theristus discolensis,14,Theristus discolensis,HumanObservation,4979,4979,4979,05e2aca3-946b-4eca-ae40-678387562f1a,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,10,NA,115721,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
9598,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115226,Ifremer_bio_dba_115226,Theristus discolensis,14,Theristus discolensis,HumanObservation,5042,5042,5042,13856d22-f323-4a16-8f54-1516407e0607,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,10,NA,115226,Multicorer 8 tubes 100 mm,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
12071,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115102,Ifremer_bio_dba_115102,Theristus discolensis,14,Theristus discolensis,HumanObservation,5040,5040,5040,18753d83-73be-4228-b15f-cc48fcbeb264,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,10,NA,115102,Multicorer 8 tubes 100 mm,NA,NA,16:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
13254,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115639,Ifremer_bio_dba_115639,Theristus discolensis,14,Theristus discolensis,HumanObservation,4979,4979,4979,1af0d83e-074c-4ee3-b58c-896da07b5a30,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,9,NA,115639,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
15665,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_114264,Ifremer_bio_dba_114264,Theristus discolensis,14,Theristus discolensis,HumanObservation,4877,4877,4877,1ffc2869-00a5-428e-a9b0-e8478686a990,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,2,NA,114264,Multicorer 8 tubes 100 mm,NA,NA,04:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
18307,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_114619,Ifremer_bio_dba_114619,Theristus discolensis,14,Theristus discolensis,HumanObservation,4950,4950,4950,255b5364-7d2d-4703-94bf-c0afacb2cba6,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,3,NA,114619,Multicorer 8 tubes 100 mm,NA,NA,09:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
19136,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115830,Ifremer_bio_dba_115830,Theristus discolensis,14,Theristus discolensis,HumanObservation,4978,4978,4978,27179ee0-8c6c-486e-b213-2d7c569135bc,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,1,NA,115830,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
20185,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115649,Ifremer_bio_dba_115649,Theristus discolensis,14,Theristus discolensis,HumanObservation,4979,4979,4979,291c4c31-687b-4d4e-b41b-d7cd4a308b95,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,1,NA,115649,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
22209,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_114237,Ifremer_bio_dba_114237,Theristus discolensis,14,Theristus discolensis,HumanObservation,5035,5035,5035,2d199ea0-87ff-49d3-8d2a-b429dcc603f4,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,13,NA,114237,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
29343,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115275,Ifremer_bio_dba_115275,Theristus discolensis,14,Theristus discolensis,HumanObservation,5035,5035,5035,3bd4ea58-74ab-40b7-9e7d-e87d4d37352e,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,12,NA,115275,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
31638,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_114482,Ifremer_bio_dba_114482,Theristus discolensis,14,Theristus discolensis,HumanObservation,4950,4950,4950,40a39bcf-cab6-4624-9151-dc6c61557cf7,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,6,NA,114482,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
32685,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_114473,Ifremer_bio_dba_114473,Theristus discolensis,14,Theristus discolensis,HumanObservation,4950,4950,4950,42cc9ffe-03e2-42fb-8b09-116677292761,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,3,NA,114473,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
32705,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_115198,Ifremer_bio_dba_115198,Theristus discolensis,14,Theristus discolensis,HumanObservation,5042,5042,5042,42db421a-151b-4363-9620-6cffa819a0a6,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,22,NA,115198,Multicorer 8 tubes 100 mm,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
38878,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Theristus discolensis,NA,species,,,species,"Bussau, 1993",583402,Ifremer_bio_dba_113855,Ifremer_bio_dba_113855,Theristus discolensis,14,Theristus discolensis,HumanObservation,4913,4913,4913,4f4baf78-01a1-4144-9f38-b015f23f73fe,Chromadorea,Monhysterida,Xyalidae,-130,Animalia,Nematoda,NA,NA,3,NA,113855,Multicorer 12 tubes 100mm,NA,NA,07:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Theristus,Theristus discolensis,Chromadoria,NA,Ifremer,NA,NA,NA
